t,XR,YR,ZR,XL,YL,ZL,theta 0,theta 7,theta 8,elbow R,elbow L,wrist R,wrist L,bass pedal,hihat control,head yaw,head pitch
47.7290,-0.1250,0.5612,-0.0757,-0.1390,0.3580,-0.4270,0.3406,0.1745,0.1745,0.1611,0.0150,0.9322,0.2573,-0.0271,-0.0524,0.2352,0.3404
47.7290,-0.1223,0.5531,-0.0813,-0.1390,0.3580,-0.4270,0.3376,0.1745,0.1745,0.1663,0.0099,0.9443,0.1943,-0.0176,-0.0524,0.2352,0.3442
47.7290,-0.1197,0.5448,-0.0878,-0.1390,0.3580,-0.4270,0.3350,0.1745,0.1745,0.1704,0.0058,0.9538,0.1286,-0.0100,-0.0524,0.2352,0.3469
47.7290,-0.1170,0.5365,-0.0952,-0.1390,0.3580,-0.4270,0.3328,0.1745,0.1745,0.1735,0.0027,0.9606,0.0603,-0.0045,-0.0524,0.2352,0.3485
47.7290,-0.1143,0.5282,-0.1035,-0.1390,0.3580,-0.4270,0.3310,0.1745,0.1745,0.1755,0.0007,0.9647,-0.0108,-0.0012,-0.0524,0.2352,0.3491
47.8656,-0.1115,0.5195,-0.1130,-0.1390,0.3580,-0.4270,0.3297,0.1745,0.1745,0.1762,0.0000,0.9662,-0.0873,0.0000,-0.0524,0.2352,0.3490
47.8656,-0.1088,0.5111,-0.1231,-0.1390,0.3580,-0.4270,0.3289,0.1745,0.1745,0.1755,0.0005,0.9648,-0.0308,0.0000,-0.0524,0.2349,0.3487
47.8656,-0.1061,0.5028,-0.1339,-0.1390,0.3580,-0.4270,0.3279,0.1745,0.1745,0.1736,0.0021,0.9608,0.0237,0.0000,-0.0524,0.2341,0.3482
47.8656,-0.1034,0.4945,-0.1456,-0.1390,0.3580,-0.4270,0.3267,0.1745,0.1745,0.1705,0.0047,0.9541,0.0761,0.0000,-0.0524,0.2329,0.3475
47.8656,-0.1008,0.4862,-0.1580,-0.1390,0.3580,-0.4270,0.3253,0.1745,0.1745,0.1664,0.0081,0.9447,0.1265,0.0000,-0.0524,0.2311,0.3465
47.8657,-0.0981,0.4781,-0.1711,-0.1390,0.3580,-0.4270,0.3237,0.1745,0.1745,0.1614,0.0123,0.9327,0.1748,0.0000,-0.0524,0.2290,0.3454
47.8657,-0.0955,0.4700,-0.1849,-0.1390,0.3580,-0.4270,0.3220,0.1745,0.1745,0.1554,0.0173,0.9179,0.2210,0.0000,-0.0524,0.2265,0.3441
47.8657,-0.0930,0.4621,-0.1992,-0.1390,0.3580,-0.4270,0.3201,0.1745,0.1745,0.1487,0.0229,0.9005,0.2652,0.0000,-0.0524,0.2237,0.3427
47.8657,-0.0905,0.4543,-0.2140,-0.1390,0.3580,-0.4270,0.3181,0.1745,0.1745,0.1413,0.0290,0.8804,0.3074,0.0000,-0.0524,0.2207,0.3410
47.8657,-0.0880,0.4467,-0.2291,-0.1390,0.3580,-0.4270,0.3160,0.1745,0.1745,0.1334,0.0357,0.8576,0.3475,0.0000,-0.0524,0.2174,0.3391
47.8657,-0.0856,0.4393,-0.2446,-0.1390,0.3580,-0.4270,0.3137,0.1745,0.1745,0.1249,0.0427,0.8322,0.3855,0.0000,-0.0524,0.2139,0.3370
47.8657,-0.0833,0.4321,-0.2603,-0.1390,0.3580,-0.4270,0.3115,0.1745,0.1745,0.1161,0.0501,0.8040,0.4215,0.0000,-0.0524,0.2103,0.3348
47.8657,-0.0811,0.4252,-0.2760,-0.1390,0.3580,-0.4270,0.3091,0.1745,0.1745,0.1070,0.0577,0.7732,0.4554,0.0000,-0.0524,0.2066,0.3323
47.8657,-0.0789,0.4185,-0.2917,-0.1390,0.3580,-0.4270,0.3068,0.1745,0.1745,0.0977,0.0654,0.7397,0.4873,0.0000,-0.0524,0.2028,0.3297
47.8657,-0.0768,0.4120,-0.3074,-0.1390,0.3580,-0.4270,0.3044,0.1745,0.1745,0.0883,0.0733,0.7035,0.5171,0.0000,-0.0524,0.1989,0.3269
47.8657,-0.0748,0.4059,-0.3227,-0.1390,0.3580,-0.4270,0.3020,0.1745,0.1745,0.0788,0.0811,0.6647,0.5449,0.0000,-0.0524,0.1951,0.3239
47.8657,-0.0730,0.4001,-0.3377,-0.1390,0.3580,-0.4270,0.2997,0.1745,0.1745,0.0695,0.0889,0.6231,0.5707,0.0000,-0.0524,0.1914,0.3208
47.8657,-0.0712,0.3946,-0.3522,-0.1390,0.3580,-0.4270,0.2974,0.1745,0.1745,0.0604,0.0965,0.5789,0.5943,0.0000,-0.0524,0.1878,0.3175
47.8657,-0.0695,0.3895,-0.3660,-0.1390,0.3580,-0.4270,0.2951,0.1745,0.1745,0.0516,0.1038,0.5320,0.6160,0.0000,-0.0524,0.1843,0.3140
47.8657,-0.0680,0.3848,-0.3791,-0.1390,0.3580,-0.4270,0.2930,0.1745,0.1745,0.0431,0.1109,0.4824,0.6355,0.0000,-0.0524,0.1810,0.3103
47.8657,-0.0666,0.3804,-0.3914,-0.1390,0.3580,-0.4270,0.2909,0.1745,0.1745,0.0351,0.1175,0.4301,0.6531,0.0000,-0.0524,0.1780,0.3065
47.8657,-0.0654,0.3766,-0.4026,-0.1390,0.3580,-0.4270,0.2890,0.1745,0.1745,0.0277,0.1237,0.3752,0.6685,0.0000,-0.0524,0.1752,0.3026
47.8657,-0.0643,0.3731,-0.4126,-0.1390,0.3580,-0.4270,0.2872,0.1745,0.1745,0.0210,0.1293,0.3176,0.6819,0.0000,-0.0524,0.1727,0.2984
47.8657,-0.0633,0.3701,-0.4215,-0.1390,0.3580,-0.4270,0.2856,0.1745,0.1745,0.0150,0.1343,0.2573,0.6933,0.0000,-0.0524,0.1706,0.2942
47.8657,-0.0625,0.3676,-0.4289,-0.1390,0.3580,-0.4270,0.2841,0.1745,0.1745,0.0099,0.1385,0.1943,0.7026,0.0000,-0.0524,0.1688,0.2898
47.8657,-0.0619,0.3657,-0.4349,-0.1390,0.3580,-0.4270,0.2828,0.1745,0.1745,0.0058,0.1420,0.1286,0.7099,0.0000,-0.0524,0.1676,0.2852
47.8657,-0.0614,0.3642,-0.4393,-0.1390,0.3580,-0.4270,0.2818,0.1745,0.1745,0.0027,0.1446,0.0603,0.7151,0.0000,-0.0524,0.1668,0.2805
47.8657,-0.0611,0.3633,-0.4420,-0.1390,0.3580,-0.4270,0.2810,0.1745,0.1745,0.0007,0.1462,-0.0108,0.7182,0.0000,-0.0524,0.1665,0.2757
48.0071,-0.0610,0.3630,-0.4430,-0.1390,0.3580,-0.4270,0.2804,0.1745,0.1745,0.0000,0.1468,-0.0873,0.7193,0.0000,-0.0524,0.1665,0.2708
48.0071,-0.0610,0.3631,-0.4427,-0.1390,0.3580,-0.4270,0.2799,0.1745,0.1745,0.0004,0.1463,-0.0301,0.7183,0.0000,-0.0524,0.1665,0.2665
48.0071,-0.0609,0.3634,-0.4417,-0.1390,0.3580,-0.4270,0.2793,0.1744,0.1745,0.0016,0.1447,0.0257,0.7152,0.0000,-0.0524,0.1665,0.2621
48.0071,-0.0609,0.3639,-0.4401,-0.1390,0.3580,-0.4270,0.2785,0.1742,0.1745,0.0035,0.1421,0.0801,0.7101,0.0000,-0.0524,0.1665,0.2577
48.0071,-0.0608,0.3646,-0.4379,-0.1390,0.3580,-0.4270,0.2776,0.1740,0.1745,0.0061,0.1387,0.1331,0.7029,0.0000,-0.0524,0.1665,0.2533
48.0072,-0.0607,0.3656,-0.4351,-0.1390,0.3580,-0.4270,0.2765,0.1736,0.1745,0.0094,0.1345,0.1848,0.6937,0.0000,-0.0524,0.1665,0.2488
48.0072,-0.0606,0.3666,-0.4318,-0.1390,0.3580,-0.4270,0.2754,0.1733,0.1745,0.0133,0.1295,0.2351,0.6824,0.0000,-0.0524,0.1665,0.2444
48.0072,-0.0604,0.3679,-0.4279,-0.1390,0.3580,-0.4270,0.2742,0.1728,0.1745,0.0179,0.1239,0.2840,0.6691,0.0000,-0.0524,0.1665,0.2399
48.0072,-0.0602,0.3694,-0.4236,-0.1390,0.3580,-0.4270,0.2729,0.1723,0.1745,0.0229,0.1178,0.3315,0.6537,0.0000,-0.0524,0.1665,0.2355
48.0072,-0.0600,0.3710,-0.4187,-0.1390,0.3580,-0.4270,0.2716,0.1717,0.1745,0.0285,0.1111,0.3777,0.6362,0.0000,-0.0524,0.1665,0.2310
48.0072,-0.0598,0.3728,-0.4135,-0.1390,0.3580,-0.4270,0.2702,0.1711,0.1745,0.0346,0.1041,0.4225,0.6167,0.0000,-0.0524,0.1665,0.2266
48.0072,-0.0596,0.3748,-0.4078,-0.1390,0.3580,-0.4270,0.2688,0.1704,0.1745,0.0411,0.0967,0.4659,0.5952,0.0000,-0.0524,0.1665,0.2222
48.0072,-0.0593,0.3769,-0.4017,-0.1390,0.3580,-0.4270,0.2674,0.1697,0.1745,0.0480,0.0891,0.5079,0.5716,0.0000,-0.0524,0.1665,0.2178
48.0072,-0.0591,0.3791,-0.3953,-0.1390,0.3580,-0.4270,0.2659,0.1689,0.1745,0.0553,0.0814,0.5486,0.5459,0.0000,-0.0524,0.1665,0.2135
48.0072,-0.0588,0.3815,-0.3886,-0.1390,0.3580,-0.4270,0.2645,0.1681,0.1745,0.0630,0.0735,0.5879,0.5182,0.0000,-0.0524,0.1665,0.2092
48.0072,-0.0585,0.3841,-0.3817,-0.1390,0.3580,-0.4270,0.2630,0.1672,0.1745,0.0709,0.0657,0.6258,0.4885,0.0000,-0.0524,0.1665,0.2049
48.0072,-0.0582,0.3868,-0.3745,-0.1390,0.3580,-0.4270,0.2616,0.1663,0.1745,0.0791,0.0579,0.6623,0.4567,0.0000,-0.0524,0.1665,0.2007
48.0072,-0.0578,0.3896,-0.3670,-0.1390,0.3580,-0.4270,0.2603,0.1653,0.1745,0.0875,0.0503,0.6975,0.4228,0.0000,-0.0524,0.1665,0.1966
48.0072,-0.0575,0.3926,-0.3595,-0.1390,0.3580,-0.4270,0.2590,0.1643,0.1745,0.0961,0.0430,0.7313,0.3869,0.0000,-0.0524,0.1665,0.1925
48.0072,-0.0571,0.3956,-0.3517,-0.1390,0.3580,-0.4270,0.2577,0.1632,0.1745,0.1048,0.0359,0.7637,0.3489,0.0000,-0.0524,0.1665,0.1885
48.0072,-0.0567,0.3988,-0.3439,-0.1390,0.3580,-0.4270,0.2566,0.1621,0.1745,0.1137,0.0293,0.7947,0.3089,0.0000,-0.0524,0.1665,0.1846
48.0072,-0.0563,0.4021,-0.3360,-0.1390,0.3580,-0.4270,0.2555,0.1609,0.1745,0.1226,0.0231,0.8243,0.2668,0.0000,-0.0524,0.1665,0.1807
48.0072,-0.0559,0.4055,-0.3281,-0.1390,0.3580,-0.4270,0.2545,0.1597,0.1745,0.1316,0.0175,0.8526,0.2227,0.0000,-0.0524,0.1665,0.1770
48.0072,-0.0555,0.4090,-0.3201,-0.1390,0.3580,-0.4270,0.2536,0.1585,0.1745,0.1406,0.0125,0.8795,0.1765,0.0000,-0.0524,0.1665,0.1733
48.0072,-0.0551,0.4126,-0.3122,-0.1390,0.3580,-0.4270,0.2529,0.1573,0.1745,0.1495,0.0083,0.9051,0.1283,0.0000,-0.0524,0.1665,0.1697
48.0072,-0.0546,0.4163,-0.3043,-0.1390,0.3580,-0.4270,0.2523,0.1560,0.1745,0.1584,0.0048,0.9292,0.0780,0.0000,-0.0524,0.1665,0.1663
48.0072,-0.0542,0.4201,-0.2966,-0.1390,0.3580,-0.4270,0.2519,0.1547,0.1745,0.1672,0.0022,0.9520,0.0257,0.0000,-0.0524,0.1665,0.1629
48.0072,-0.0537,0.4240,-0.2889,-0.1390,0.3580,-0.4270,0.2516,0.1533,0.1745,0.1758,0.0006,0.9734,-0.0287,0.0000,-0.0524,0.1665,0.1597
48.1486,-0.0532,0.4281,-0.2811,-0.1390,0.3580,-0.4270,0.2515,0.1519,0.1745,0.1846,0.0000,0.9941,-0.0873,0.0000,-0.0524,0.1665,0.1565
48.1486,-0.0527,0.4321,-0.2738,-0.1390,0.3580,-0.4270,0.2516,0.1505,0.1745,0.1928,0.0000,1.0127,0.0102,0.0000,-0.0524,0.1665,0.1530
48.1486,-0.0523,0.4362,-0.2666,-0.1390,0.3580,-0.4270,0.2517,0.1491,0.1745,0.2007,0.0000,1.0299,0.1005,0.0000,-0.0524,0.1665,0.1496
48.1486,-0.0518,0.4403,-0.2597,-0.1390,0.3580,-0.4270,0.2520,0.1477,0.1745,0.2084,0.0000,1.0458,0.1836,0.0000,-0.0524,0.1665,0.1463
48.1486,-0.0513,0.4445,-0.2530,-0.1390,0.3580,-0.4270,0.2524,0.1462,0.1745,0.2157,0.0000,1.0603,0.2595,0.0000,-0.0524,0.1665,0.1431
48.1486,-0.0508,0.4487,-0.2466,-0.1390,0.3580,-0.4270,0.2529,0.1447,0.1745,0.2226,0.0000,1.0734,0.3281,0.0000,-0.0524,0.1665,0.1401
48.1486,-0.0502,0.4530,-0.2404,-0.1390,0.3580,-0.4270,0.2534,0.1432,0.1745,0.2292,0.0000,1.0851,0.3896,0.0000,-0.0524,0.1665,0.1371
48.1486,-0.0497,0.4574,-0.2345,-0.1390,0.3580,-0.4270,0.2541,0.1417,0.1745,0.2353,0.0000,1.0954,0.4438,0.0000,-0.0524,0.1665,0.1344
48.1486,-0.0492,0.4617,-0.2290,-0.1390,0.3580,-0.4270,0.2548,0.1402,0.1745,0.2409,0.0000,1.1044,0.4908,0.0000,-0.0524,0.1665,0.1317
48.1486,-0.0487,0.4661,-0.2238,-0.1390,0.3580,-0.4270,0.2556,0.1387,0.1745,0.2460,0.0000,1.1120,0.5306,0.0000,-0.0524,0.1665,0.1293
48.1486,-0.0481,0.4706,-0.2189,-0.1390,0.3580,-0.4270,0.2564,0.1371,0.1745,0.2506,0.0000,1.1182,0.5632,0.0000,-0.0524,0.1665,0.1269
48.1487,-0.0476,0.4750,-0.2144,-0.1390,0.3580,-0.4270,0.2572,0.1356,0.1745,0.2546,0.0000,1.1230,0.5886,0.0000,-0.0524,0.1665,0.1248
48.1487,-0.0471,0.4795,-0.2103,-0.1390,0.3580,-0.4270,0.2581,0.1340,0.1745,0.2579,0.0000,1.1265,0.6068,0.0000,-0.0524,0.1665,0.1228
48.1487,-0.0465,0.4839,-0.2065,-0.1390,0.3580,-0.4270,0.2590,0.1325,0.1745,0.2606,0.0000,1.1286,0.6177,0.0000,-0.0524,0.1665,0.1210
48.1487,-0.0460,0.4884,-0.2031,-0.1390,0.3580,-0.4270,0.2600,0.1309,0.1745,0.2625,0.0000,1.1293,0.6215,0.0000,-0.0524,0.1665,0.1193
48.1487,-0.0455,0.4929,-0.2000,-0.1390,0.3580,-0.4270,0.2609,0.1294,0.1745,0.2638,0.0000,1.1286,0.6180,0.0000,-0.0524,0.1665,0.1179
48.1487,-0.0449,0.4974,-0.1974,-0.1390,0.3580,-0.4270,0.2619,0.1278,0.1745,0.2642,0.0000,1.1266,0.6073,0.0000,-0.0524,0.1665,0.1166
48.1487,-0.0444,0.5018,-0.1951,-0.1390,0.3580,-0.4270,0.2628,0.1263,0.1745,0.2638,0.0000,1.1232,0.5894,0.0000,-0.0524,0.1665,0.1156
48.1487,-0.0439,0.5063,-0.1933,-0.1390,0.3580,-0.4270,0.2638,0.1247,0.1745,0.2625,0.0000,1.1184,0.5643,0.0000,-0.0524,0.1665,0.1147
48.1487,-0.0433,0.5107,-0.1918,-0.1390,0.3580,-0.4270,0.2647,0.1232,0.1745,0.2602,0.0000,1.1122,0.5320,0.0000,-0.0524,0.1665,0.1141
48.1487,-0.0428,0.5151,-0.1907,-0.1390,0.3580,-0.4270,0.2655,0.1217,0.1745,0.2571,0.0000,1.1047,0.4924,0.0000,-0.0524,0.1665,0.1137
48.1487,-0.0423,0.5195,-0.1899,-0.1390,0.3580,-0.4270,0.2664,0.1201,0.1745,0.2532,0.0000,1.0958,0.4457,0.0000,-0.0524,0.1665,0.1135
48.1487,-0.0418,0.5238,-0.1896,-0.1390,0.3580,-0.4270,0.2672,0.1186,0.1745,0.2486,0.0000,1.0855,0.3917,0.0000,-0.0524,0.1665,0.1137
48.1487,-0.0413,0.5281,-0.1895,-0.1390,0.3580,-0.4270,0.2679,0.1171,0.1745,0.2432,0.0000,1.0738,0.3306,0.0000,-0.0524,0.1665,0.1150
48.1487,-0.0408,0.5323,-0.1899,-0.1390,0.3580,-0.4270,0.2686,0.1157,0.1745,0.2372,0.0000,1.0608,0.2622,0.0000,-0.0524,0.1665,0.1175
48.1487,-0.0403,0.5365,-0.1905,-0.1390,0.3580,-0.4270,0.2692,0.1142,0.1745,0.2306,0.0000,1.0464,0.1866,0.0000,-0.0524,0.1665,0.1210
48.1487,-0.0398,0.5407,-0.1915,-0.1390,0.3580,-0.4270,0.2697,0.1128,0.1745,0.2235,0.0000,1.0306,0.1038,0.0000,-0.0524,0.1665,0.1255
48.1487,-0.0393,0.5448,-0.1928,-0.1390,0.3580,-0.4270,0.2701,0.1113,0.1745,0.2159,0.0000,1.0134,0.0137,0.0000,-0.0524,0.1665,0.1309
48.2851,-0.0388,0.5489,-0.1944,-0.1390,0.3580,-0.4270,0.2705,0.1099,0.1745,0.2075,0.0000,0.9941,-0.0873,0.0000,-0.0524,0.1665,0.1371
48.2851,-0.0383,0.5529,-0.1963,-0.1390,0.3580,-0.4270,0.2706,0.1085,0.1745,0.1990,0.0005,0.9742,-0.0308,-0.0011,-0.0524,0.1660,0.1436
48.2851,-0.0378,0.5567,-0.1984,-0.1390,0.3580,-0.4270,0.2706,0.1072,0.1745,0.1901,0.0021,0.9528,0.0237,-0.0044,-0.0524,0.1647,0.1508
48.2851,-0.0374,0.5605,-0.2008,-0.1390,0.3580,-0.4270,0.2708,0.1059,0.1745,0.1810,0.0047,0.9301,0.0761,-0.0098,-0.0524,0.1625,0.1587
48.2851,-0.0369,0.5642,-0.2033,-0.1390,0.3580,-0.4270,0.2709,0.1046,0.1745,0.1716,0.0081,0.9060,0.1265,-0.0172,-0.0524,0.1596,0.1671
48.2851,-0.0365,0.5678,-0.2060,-0.1390,0.3580,-0.4270,0.2710,0.1033,0.1745,0.1620,0.0123,0.8805,0.1748,-0.0267,-0.0524,0.1560,0.1760
48.2851,-0.0361,0.5713,-0.2089,-0.1390,0.3580,-0.4270,0.2712,0.1021,0.1745,0.1522,0.0173,0.8537,0.2210,-0.0380,-0.0524,0.1518,0.1854
48.2851,-0.0357,0.5747,-0.2120,-0.1390,0.3580,-0.4270,0.2713,0.1009,0.1745,0.1424,0.0229,0.8254,0.2652,-0.0510,-0.0524,0.1471,0.1952
48.2851,-0.0353,0.5781,-0.2152,-0.1390,0.3580,-0.4270,0.2715,0.0998,0.1745,0.1325,0.0290,0.7958,0.3074,-0.0656,-0.0524,0.1420,0.2053
48.2851,-0.0349,0.5812,-0.2184,-0.1390,0.3580,-0.4270,0.2717,0.0987,0.1745,0.1226,0.0357,0.7648,0.3475,-0.0815,-0.0524,0.1364,0.2156
48.2851,-0.0345,0.5843,-0.2217,-0.1390,0.3580,-0.4270,0.2718,0.0976,0.1745,0.1127,0.0427,0.7325,0.3855,-0.0986,-0.0524,0.1305,0.2260
48.2851,-0.0342,0.5873,-0.2251,-0.1390,0.3580,-0.4270,0.2720,0.0966,0.1745,0.1030,0.0501,0.6988,0.4215,-0.1166,-0.0524,0.1244,0.2365
48.2851,-0.0339,0.5901,-0.2285,-0.1390,0.3580,-0.4270,0.2722,0.0956,0.1745,0.0934,0.0577,0.6637,0.4554,-0.1354,-0.0524,0.1181,0.2470
48.2851,-0.0335,0.5928,-0.2318,-0.1390,0.3580,-0.4270,0.2724,0.0946,0.1745,0.0840,0.0654,0.6272,0.4873,-0.1547,-0.0524,0.1117,0.2574
48.2851,-0.0332,0.5954,-0.2351,-0.1390,0.3580,-0.4270,0.2726,0.0937,0.1745,0.0748,0.0733,0.5893,0.5171,-0.1742,-0.0524,0.1052,0.2676
48.2852,-0.0329,0.5978,-0.2384,-0.1390,0.3580,-0.4270,0.2728,0.0929,0.1745,0.0659,0.0811,0.5501,0.5449,-0.1937,-0.0524,0.0988,0.2776
48.2852,-0.0327,0.6000,-0.2415,-0.1390,0.3580,-0.4270,0.2730,0.0921,0.1745,0.0574,0.0889,0.5095,0.5707,-0.2130,-0.0524,0.0925,0.2873
48.2852,-0.0324,0.6022,-0.2445,-0.1390,0.3580,-0.4270,0.2731,0.0914,0.1745,0.0493,0.0965,0.4675,0.5943,-0.2318,-0.0524,0.0864,0.2966
48.2852,-0.0322,0.6041,-0.2474,-0.1390,0.3580,-0.4270,0.2733,0.0907,0.1745,0.0416,0.1038,0.4241,0.6160,-0.2498,-0.0524,0.0805,0.3054
48.2852,-0.0320,0.6059,-0.2501,-0.1390,0.3580,-0.4270,0.2735,0.0901,0.1745,0.0344,0.1109,0.3794,0.6355,-0.2670,-0.0524,0.0750,0.3137
48.2852,-0.0318,0.6076,-0.2526,-0.1390,0.3580,-0.4270,0.2736,0.0895,0.1745,0.0277,0.1175,0.3333,0.6531,-0.2829,-0.0524,0.0698,0.3212
48.2852,-0.0316,0.6090,-0.2549,-0.1390,0.3580,-0.4270,0.2738,0.0890,0.1745,0.0217,0.1237,0.2858,0.6685,-0.2976,-0.0524,0.0651,0.3281
48.2852,-0.0314,0.6103,-0.2569,-0.1390,0.3580,-0.4270,0.2739,0.0886,0.1745,0.0162,0.1293,0.2370,0.6819,-0.3106,-0.0524,0.0609,0.3341
48.2852,-0.0313,0.6114,-0.2587,-0.1390,0.3580,-0.4270,0.2740,0.0882,0.1745,0.0115,0.1343,0.1867,0.6933,-0.3220,-0.0524,0.0573,0.3393
48.2852,-0.0312,0.6123,-0.2602,-0.1390,0.3580,-0.4270,0.2741,0.0879,0.1745,0.0075,0.1385,0.1351,0.7026,-0.3315,-0.0524,0.0544,0.3434
48.2852,-0.0311,0.6130,-0.2614,-0.1390,0.3580,-0.4270,0.2742,0.0876,0.1745,0.0043,0.1420,0.0821,0.7099,-0.3391,-0.0524,0.0523,0.3465
48.2852,-0.0311,0.6136,-0.2623,-0.1390,0.3580,-0.4270,0.2742,0.0874,0.1745,0.0020,0.1446,0.0278,0.7151,-0.3445,-0.0524,0.0509,0.3484
48.2852,-0.0310,0.6139,-0.2628,-0.1390,0.3580,-0.4270,0.2743,0.0873,0.1745,0.0005,0.1462,-0.0280,0.7182,-0.3479,-0.0524,0.0504,0.3491
48.4265,-0.0310,0.6140,-0.2630,-0.1390,0.3580,-0.4270,0.2743,0.0873,0.1745,0.0000,0.1468,-0.0873,0.7193,-0.3491,-0.0524,0.0504,0.3489
48.4265,-0.0309,0.6140,-0.2628,-0.1390,0.3580,-0.4270,0.2742,0.0873,0.1745,0.0004,0.1463,-0.0301,0.7183,-0.3480,-0.0524,0.0504,0.3486
48.4265,-0.0305,0.6140,-0.2621,-0.1390,0.3580,-0.4270,0.2741,0.0873,0.1745,0.0016,0.1447,0.0257,0.7152,-0.3447,-0.0524,0.0504,0.3480
48.4266,-0.0300,0.6139,-0.2610,-0.1390,0.3580,-0.4270,0.2739,0.0873,0.1745,0.0035,0.1421,0.0801,0.7101,-0.3393,-0.0524,0.0504,0.3472
48.4266,-0.0292,0.6138,-0.2595,-0.1390,0.3580,-0.4270,0.2736,0.0873,0.1745,0.0061,0.1387,0.1331,0.7029,-0.3318,-0.0524,0.0504,0.3462
48.4266,-0.0282,0.6137,-0.2576,-0.1390,0.3580,-0.4270,0.2732,0.0873,0.1745,0.0094,0.1345,0.1848,0.6937,-0.3224,-0.0524,0.0504,0.3450
48.4266,-0.0270,0.6136,-0.2553,-0.1390,0.3580,-0.4270,0.2727,0.0873,0.1745,0.0133,0.1295,0.2351,0.6824,-0.3111,-0.0524,0.0504,0.3436
48.4266,-0.0256,0.6134,-0.2527,-0.1390,0.3580,-0.4270,0.2722,0.0873,0.1745,0.0179,0.1239,0.2840,0.6691,-0.2981,-0.0524,0.0504,0.3420
48.4266,-0.0240,0.6133,-0.2498,-0.1390,0.3580,-0.4270,0.2716,0.0873,0.1745,0.0229,0.1178,0.3315,0.6537,-0.2835,-0.0524,0.0504,0.3403
48.4266,-0.0222,0.6131,-0.2465,-0.1390,0.3580,-0.4270,0.2710,0.0873,0.1745,0.0285,0.1111,0.3777,0.6362,-0.2676,-0.0524,0.0504,0.3384
48.4266,-0.0203,0.6129,-0.2430,-0.1390,0.3580,-0.4270,0.2703,0.0873,0.1745,0.0346,0.1041,0.4225,0.6167,-0.2505,-0.0524,0.0504,0.3364
48.4266,-0.0181,0.6126,-0.2392,-0.1390,0.3580,-0.4270,0.2697,0.0873,0.1745,0.0411,0.0967,0.4659,0.5952,-0.2324,-0.0524,0.0504,0.3342
48.4266,-0.0158,0.6124,-0.2352,-0.1390,0.3580,-0.4270,0.2689,0.0873,0.1745,0.0480,0.0891,0.5079,0.5716,-0.2137,-0.0524,0.0504,0.3319
48.4266,-0.0133,0.6121,-0.2310,-0.1390,0.3580,-0.4270,0.2682,0.0873,0.1745,0.0553,0.0814,0.5486,0.5459,-0.1944,-0.0524,0.0504,0.3294
48.4266,-0.0107,0.6119,-0.2267,-0.1390,0.3580,-0.4270,0.2674,0.0873,0.1745,0.0630,0.0735,0.5879,0.5182,-0.1749,-0.0524,0.0504,0.3269
48.4266,-0.0079,0.6116,-0.2222,-0.1390,0.3580,-0.4270,0.2667,0.0873,0.1745,0.0709,0.0657,0.6258,0.4885,-0.1554,-0.0524,0.0504,0.3243
48.4266,-0.0049,0.6113,-0.2176,-0.1390,0.3580,-0.4270,0.2659,0.0873,0.1745,0.0791,0.0579,0.6623,0.4567,-0.1361,-0.0524,0.0504,0.3215
48.4266,-0.0018,0.6109,-0.2129,-0.1390,0.3580,-0.4270,0.2651,0.0873,0.1745,0.0875,0.0503,0.6975,0.4228,-0.1173,-0.0524,0.0504,0.3187
48.4266,0.0014,0.6106,-0.2082,-0.1390,0.3580,-0.4270,0.2644,0.0873,0.1745,0.0961,0.0430,0.7313,0.3869,-0.0992,-0.0524,0.0504,0.3158
48.4266,0.0048,0.6102,-0.2035,-0.1390,0.3580,-0.4270,0.2636,0.0873,0.1745,0.1048,0.0359,0.7637,0.3489,-0.0821,-0.0524,0.0504,0.3129
48.4266,0.0083,0.6099,-0.1987,-0.1390,0.3580,-0.4270,0.2629,0.0873,0.1745,0.1137,0.0293,0.7947,0.3089,-0.0661,-0.0524,0.0504,0.3098
48.4266,0.0119,0.6095,-0.1940,-0.1390,0.3580,-0.4270,0.2622,0.0873,0.1745,0.1226,0.0231,0.8243,0.2668,-0.0515,-0.0524,0.0504,0.3068
48.4266,0.0156,0.6091,-0.1894,-0.1390,0.3580,-0.4270,0.2616,0.0873,0.1745,0.1316,0.0175,0.8526,0.2227,-0.0384,-0.0524,0.0504,0.3036
48.4266,0.0194,0.6087,-0.1849,-0.1390,0.3580,-0.4270,0.2610,0.0873,0.1745,0.1406,0.0125,0.8795,0.1765,-0.0271,-0.0524,0.0504,0.3005
48.4266,0.0234,0.6083,-0.1805,-0.1390,0.3580,-0.4270,0.2605,0.0873,0.1745,0.1495,0.0083,0.9051,0.1283,-0.0176,-0.0524,0.0504,0.2973
48.4266,0.0274,0.6078,-0.1762,-0.1390,0.3580,-0.4270,0.2600,0.0873,0.1745,0.1584,0.0048,0.9292,0.0780,-0.0100,-0.0524,0.0504,0.2940
48.4266,0.0316,0.6074,-0.1721,-0.1390,0.3580,-0.4270,0.2595,0.0873,0.1745,0.1672,0.0022,0.9520,0.0257,-0.0045,-0.0524,0.0504,0.2908
48.4266,0.0358,0.6070,-0.1682,-0.1390,0.3580,-0.4270,0.2592,0.0873,0.1745,0.1758,0.0006,0.9734,-0.0287,-0.0012,-0.0524,0.0504,0.2876
